Year;Month;Занятые;Безработные;Общее количество занятых в неформальном секторе;только в неформальном секторе;в неформальном и формальном секторах;с основной работой в неформальном секторе;с дополнительной работой в неформальном секторе;Занятые в неформальном секторе в % к общей численности занятых;Общая численность наёмных работников;работали на основе трудового договора (служебного контракта) в письменной форме ;работали на основе трудового договора (служебного контракта) в письменной форме постоянного ;работали на основе трудового договора (служебного контракта) в письменной форме временного или краткосрочного ;работали на основе устной договоренности с работодателем, без оформления документов;работали на основе устной договоренности с работодателем, без оформления документов на постоянной основе;работали на основе устной договоренности с работодателем, без оформления документов на постоянной основе на временной или краткосрочной основе;работали на основе договора гражданско-правового характера;работали на основе трудового договора о выполнении работы на дому;работали на основе трудового договора о выполнении работы на дому с использованием сети «Интернет»  (дистанционная  работа);Общее число владельцев предприятий и индивидуально работающих, включая самозанятых.;без регистрации или оформления документов;с регистрацией предприятия в качестве юридического лица;с регистрацией предприятия в качестве инливид.предпринимател;регистрация деятельности в стадии оформления;с регистрацией в качестве самозанятого;Source
2010;1;67882,16053;6730,712707; 10 897,74 ;9755,424994;1142,311578;25,36016669;1116,951411;16,05390354;63372,13684;60508,37289;57192,38832;3315,984574;2084,175157;;;749,709231;29,87956336;;2822,880062;706,1242285;297,4943683;1769,696246;49,56521976;;ors_old_2010_2016
2010;2;68196,01438;6305,837392;10104,37315;9134,381303;969,9918498;18,04175305;951,9500968;14,8166623;64033,61157;61165,71825;58075,71924;3089,999015;1988,814712;;;844,5620794;34,51652412;;2752,131225;668,520802;331,5020085;1677,433736;74,67467845;;ors_old_2010_2016
2010;3;68404,9033;6380,11283;10421,4404;9396,755003;1024,6854;15,2433813;1009,442019;15,23493185;64228,96074;61562,82802;58431,54976;3131,278255;2035,12735;;;613,6552936;17,35008363;;2580,739695;602,2923898;262,2482777;1646,603544;69,59548379;;ors_old_2010_2016
2010;4;68982,9678;6046,506712;11025,15684;9829,430372;1195,726472;14,13087499;1181,595597;15,98243334;64118,35933;61315,80925;58247,79063;3068,018629;2039,628309;;;733,8877779;29,03399299;;2890,161161;753,1604378;287,2571886;1779,047245;70,69629008;;ors_old_2010_2016
2010;5;70285,28537;5466,347601;11680,51661;10141,73731;1538,779301;18,32027109;1520,45903;16,61872261;65458,18204;62510,11121;59412,97409;3097,137119;2233,806354;;;693,7571034;20,50737136;;2754,239969;756,9969934;269,6268826;1645,908933;81,70715951;;ors_old_2010_2016
2010;6;71153,30179;5074,329729;12407,34602;10855,29779;1552,048238;19,63878594;1532,409452;17,43748458;66129,72147;63080,97065;59782,40707;3298,563582;2283,332193;;;731,4694495;33,94917457;;2720,982587;845,077916;220,6093477;1588,844316;66,451007;;ors_old_2010_2016
2010;7;71000,10101;5214,710242;13109,22322;11606,00194;1503,221281;18,6295107;1484,591771;18,46366841;65401,20955;62042,18368;59100,30975;2941,873924;2610,93864;;;730,2259321;17,86129633;;2930,517939;814,847443;257,5734879;1813,305448;44,79155907;;ors_old_2010_2016
2010;8;71256,73189;5135,47391;12930,97848;11422,33069;1508,647788;21,06464697;1487,583141;18,14702715;65589,45993;62341,66706;59412,12279;2929,544272;2525,747863;;;704,6437721;17,40123831;;2931,395779;727,7255039;278,3721966;1839,515131;85,78294767;;ors_old_2010_2016
2010;9;71259,56677;4923,902086;12723,23191;11062,63278;1660,599127;8,333567419;1652,265559;17,85477023;66154,59651;62795,71646;60102,53382;2693,182641;2610,302051;;;727,0705888;21,50741507;;2800,317934;795,8347486;242,338051;1677,718899;84,42623544;;ors_old_2010_2016
2010;10;70645,42767;5033,332121;11323,4127;10036,54265;1286,87005;23,54569658;1263,324353;16,02851461;66135,87373;63272,00368;60725,27013;2546,733549;2255,602839;;;593,847308;14,4199078;;2712,072251;764,389534;243,3813588;1661,07672;43,22463766;;ors_old_2010_2016
2010;11;70400,79992;4935,499645;10865,39607;9793,384083;1072,011992;24,59851021;1047,413482;15,43362588;65970,87103;63075,1304;60517,20212;2557,928278;2321,310231;;;562,6502366;11,78016254;;2768,055908;701,4288535;266,475147;1765,279087;34,87282021;;ors_old_2010_2016
2010;12;69737,24112;5283,222031;10300,33749;9300,711763;999,6257244;9,746970465;989,878754;14,77021075;65302,06208;62625,88618;60146,97036;2478,915824;2090,621225;;;573,8018293;11,75284136;;2709,468484;645,4608424;278,9440538;1742,315653;42,74793464;;ors_old_2010_2016
2011;1;69234,77824;5716,073981;12203,8169;11074,9479;1128,869;19,22956251;1109,639438;17,6267148;64518,38699;61551,77501;58268,99;3282,785011;2189,860429;;;764,7393854;12,0121589;;3005,263863;892,3048043;251,1475982;1797,945651;63,86580945;;ors_old_2010_2016
2011;2;69559,53478;5590,436689;12161,43528;11010,09302;1151,342259;19,81045771;1131,531802;17,4834914;64696,643;62107,0591;59428,95215;2678,106952;1980,199554;;;595,9595622;13,42478513;;3103,969082;791,3211424;287,0409031;1950,735592;74,87144496;;ors_old_2010_2016
2011;3;69720,41456;5238,020139;11634,05535;10684,55285;949,5025053;9,057031429;940,4454739;16,68672716;65035,92676;62214,17909;59789,11934;2425,059752;2235,667527;;;567,1678507;18,91228963;;2967,689888;800,0018804;240,326749;1879,057685;48,30357425;;ors_old_2010_2016
2011;4;69841,97039;5300,722193;12329,58293;11223,16584;1106,417097;20,99618853;1085,420909;17,65354394;65030,50458;62023,57417;59645,86157;2377,712601;2303,160622;;;698,7108481;5,058933333;;2990,204602;729,5080065;247,6992145;1927,272741;85,72464077;;ors_old_2010_2016
2011;5;71201,4798;4711,807006;13249,30102;11814,21513;1435,085888;16,18190445;1418,903983;18,6081821;65970,19339;62960,71264;60432,14634;2528,566296;2245,876445;;;746,5050911;17,09920998;;3000,807107;767,9367213;272,2887542;1903,791307;56,79032454;;ors_old_2010_2016
2011;6;71531,57555;4527,495715;13687,4243;12014,75381;1672,670487;16,77340868;1655,897078;19,13480053;66397,82775;63272,48665;60644,5696;2627,91705;2506,873389;;;602,7914135;15,6763051;;3004,092451;852,2298114;241,7717185;1841,607936;68,4829856;;ors_old_2010_2016
2011;7;71762,96475;4892,434964;14617,63244;12639,03025;1978,602185;16,37821118;1962,223974;20,36932628;65867,65104;62780,47655;59958,86184;2821,614703;2360,933201;;;700,1606234;26,08066847;;3207,30837;973,1711883;233,0307246;1964,279147;36,82731054;;ors_old_2010_2016
2011;8;72132,76693;4618,541384;14110,51635;12625,65878;1484,857573;17,68470513;1467,172868;19,56186759;66705,07859;63734,78589;61445,2245;2289,561396;2398,023101;;;561,08938;11,18021141;;2983,534749;791,9116276;249,2519281;1873,827556;68,54363719;;ors_old_2010_2016
2011;9;72068,13273;4567,349853;14236,16757;12410,00272;1826,164846;20,53382534;1805,631021;19,75376221;66602,29814;63358,15732;61023,1391;2335,018227;2504,401327;;;727,0411672;12,69832543;;3024,525853;726,3112623;261,2566933;1970,364267;66,59363042;;ors_old_2010_2016
2011;10;71051,61688;4699,967526;12841,04951;11464,98212;1376,067392;14,65970175;1361,40769;18,0728463;66054,63208;62994,96692;60801,75848;2193,208434;2368,781942;;;685,7070009;5,176219231;;2985,853798;790,7492313;250,861328;1892,54002;51,70321856;;ors_old_2010_2016
2011;11;71108,45448;4676,05689;12110,154;10969,44681;1140,707192;17,05260021;1123,654592;17,03054031;66428,58709;63335,37844;61178,25055;2157,127889;2370,491649;;;712,9309621;9,786039771;;2890,013488;771,097909;216,9519767;1859,255131;42,70847144;;ors_old_2010_2016
2011;12;71065,66826;4529,890726;11882,09188;10829,94909;1052,142792;12,67467652;1039,468115;16,71987638;66619,25948;63723,01665;61477,71753;2245,299125;2280,649319;;;601,2857738;14,30772867;;3006,980802;756,3633425;211,0110848;1959,918516;79,68785884;;ors_old_2010_2016
2012;1;70123,95534;4750,655539;12619,46187;11616,29667;1003,165207;13,64384899;989,5213577;17,99593564;65413,21255;62213,97731;59439,73406;2774,243252;2406,538038;;;779,7063824;12,99081931;;3076,617893;736,4502099;279,7832623;2006,930939;53,45348082;;ors_old_2010_2016
2012;2;70098,5066;4658,020845;12473,60607;11491,11002;982,496055;18,5102312;963,9858238;17,79439631;65479,96861;62382,90783;59892,62559;2490,28224;2376,233789;;;692,6520144;28,17497115;;2733,902394;663,4109483;322,0926964;1707,239037;41,15971235;;ors_old_2010_2016
2012;3;70005,18893;4698,570397;12479,86722;11331,56618;1148,301045;5,399617134;1142,901428;17,82706027;65449,55157;62414,48743;59947,82437;2466,663068;2352,184607;;;671,9864478;10,89308347;;2851,984984;687,420785;287,3832793;1816,677981;60,50293884;;ors_old_2010_2016
2012;4;71021,12716;4204,512575;12972,79824;11693,36404;1279,434201;22,09211072;1257,34209;18,26611145;66279,72783;63191,18829;60875,1722;2316,01609;2294,128654;;;766,3521117;28,05877954;;2932,789721;696,4123228;291,4920541;1880,454427;64,43091699;;ors_old_2010_2016
2012;5;72360,71705;3993,411479;14185,46902;12622,45905;1563,009972;9,96124013;1553,048732;19,60382595;67174,89252;63807,71988;61351,89144;2455,82844;2441,058044;;;903,0882564;23,02633529;;2939,291107;759,1009691;251,6945193;1875,916784;52,57883497;;ors_old_2010_2016
2012;6;72440,84026;3981,12531;14356,81243;12606,86074;1749,951693;21,61131057;1728,340382;19,81867187;67354,95355;64120,94669;61399,61424;2721,332445;2405,869279;;;819,6655224;8,472059728;;2840,819644;853,0854312;297,1609908;1635,456092;55,11712913;;ors_old_2010_2016
2012;7;72476,40112;3963,871141;15276,53687;13822,1034;1454,433469;10,83534448;1443,598124;21,07794624;66735,53803;63354,59357;61131,82068;2222,772887;2636,5957;;;726,7178919;17,63086958;;2956,70951;793,456707;318,4139286;1798,371253;46,46762167;;ors_old_2010_2016
2012;8;72757,4086;3811,820464;14861,93675;13310,37924;1551,557508;17,02654458;1534,530963;20,42669885;67468,73643;63597,50956;61381,86615;2215,64341;2925,327688;;;940,3413301;5,557853175;;2932,40426;691,4860072;316,3735942;1870,350735;54,19392366;;ors_old_2010_2016
2012;9;72385,27812;3843,920341;14746,60047;13197,35919;1549,241285;9,724043024;1539,517242;20,37237524;67053,14684;63535,70236;61106,6432;2429,059156;2721,052558;;;771,8607237;24,53119474;;2819,073072;699,7050069;232,6059856;1841,90758;44,854499;;ors_old_2010_2016
2012;10;71697,00982;3888,484924;13390,65626;12234,18586;1156,470405;23,68561345;1132,784792;18,67672905;66897,70609;63467,48891;61440,5444;2026,944502;2601,454406;;;801,7855215;26,97725667;;2985,290082;769,819637;326,1917958;1836,190191;53,08845772;;ors_old_2010_2016
2012;11;71638,62205;3948,594822;12735,97119;11653,15524;1082,815946;14,09025829;1068,725688;17,77807951;67140,32997;63875,44306;61710,78845;2164,654608;2421,487641;;;818,7245077;24,67476966;;2889,887886;664,1102717;244,1515337;1924,697537;56,9285434;;ors_old_2010_2016
2012;12;71539,93531;3824,932098;13097,90475;11975,33745;1122,5673;15,24630761;1107,320993;18,30852194;66725,26659;63648,95404;61597,24151;2051,712531;2298,569117;;;759,4382741;18,30515684;;2965,159556;829,4171241;232,9243481;1858,530651;44,28743312;;ors_old_2010_2016
2013;1;70730,16737;4477,420884;12973,75944;12021,14033;952,6191024;4,513322234;948,1057802;18,34261096;66192,6274;62603,38033;60149,83759;2453,54274;2825,076606;;;735,7843954;28,3860763;;2948,482669;856,6324559;122,1318283;1884,078015;85,64036948;;ors_old_2010_2016
2013;2;71000,78719;4336,585988;13138,158;12021,33764;1116,820357;30,35811384;1086,462244;18,50424272;66137,97447;63028,58506;60713,35581;2315,229246;2366,008686;;;726,33409;17,04663448;;3051,201337;828,9193443;126,0618543;2040,072273;56,14786541;;ors_old_2010_2016
2013;3;70966,92513;4251,889163;13292,7325;12314,10827;978,6242331;14,73194569;963,8922874;18,73088411;66201,10661;62844,28059;60696,17986;2148,100726;2586,013356;;;747,5233383;23,28932885;;2903,728684;893,6112852;148,9327386;1809,921261;51,26339967;;ors_old_2010_2016
2013;4;71121,09728;4181,148108;13459,09794;12488,29425;970,8036899;21,05231707;949,7513728;18,92419894;66058,12284;62869,3333;60574,90663;2294,426667;2527,344664;;;642,3686869;19,0761874;;2995,63724;838,9541335;155,6116327;1925,962541;75,1089327;;ors_old_2010_2016
2013;5;71652,34879;3904,14289;14219,70347;12818,75792;1400,945551;21,20384455;1379,741706;19,84541151;66318,97527;62843,49385;60800,59326;2042,90059;2651,821723;;;797,7898305;25,86986039;;3067,476658;784,7538562;167,2961905;2048,728628;66,69798315;;ors_old_2010_2016
2013;6;71426,54699;4088,609222;14658,51026;13204,72317;1453,787088;18,5875824;1435,199506;20,52249601;66122,21415;62539,40585;60308,73972;2230,666127;2918,382232;;;644,3351971;20,09086887;;3215,075546;869,6982831;152,1375748;2123,701316;69,53837218;;ors_old_2010_2016
2013;7;71816,4896;4012,875736;15285,40397;13617,28507;1668,118903;12,1466051;1655,972298;21,28397538;66039,281;62480,82026;60388,77337;2092,046893;2923,995305;;;614,4657146;19,9997245;;3156,195827;849,8725563;141,2294647;2073,697431;91,39637554;;ors_old_2010_2016
2013;8;72399,31084;3960,864295;15516,9121;14063,55767;1453,354434;18,23197034;1435,122463;21,43240305;66510,99391;62898,26093;60553,40888;2344,852045;2904,123656;;;681,2449729;27,36435663;;3206,997891;977,0955888;131,4612156;1987,848064;110,5930218;;ors_old_2010_2016
2013;9;71761,40213;3990,563731;14682,10444;13216,31164;1465,7928;20,73177901;1445,061021;20,45961199;66247,82442;62733,16313;60716,04535;2017,11778;2781,7052;;;712,0618351;20,89426038;;3182,192646;956,7573834;137,0636093;2013,345945;75,0257088;;ors_old_2010_2016
2013;10;71544,0779;4142,870203;14726,89157;13377,99431;1348,897262;26,48010465;1322,417158;20,58436142;65871,90443;62420,46407;60254,10878;2166,355287;2732,625342;;;709,1117363;9,703289257;;3466,411037;1020,124121;175,3399898;2167,935693;103,0112327;;ors_old_2010_2016
2013;11;71370,40852;4112,333687;14063,66059;13033,8441;1029,816494;23,18273138;1006,633763;19,70517037;66444,07638;63007,45597;60864,82901;2142,626969;2610,741222;;;802,939881;22,93929931;;3310,628932;771,9649942;146,6780103;2279,513304;112,4726236;;ors_old_2010_2016
2013;12;70907,95324;4190,01627;13138,77137;12194,29532;944,4760568;10,52217769;933,9538791;18,52933384;66216,86291;62838,6302;60482,33239;2356,297806;2600,340576;;;764,4382005;13,45393496;;3224,674277;839,9901735;140,344059;2188,084853;56,25519153;;ors_old_2010_2016
2014;1;70446,83609;4180,163144;13446,96896;12442,46093;1004,508033;21,89604377;982,6119893;19,08810914;65613,98461;62471,37623;59601,18528;2870,190957;2524,27513;;;566,2133045;34,03086086;18,08907849;3183,923359;827,2109322;122,1189697;2152,124618;82,46883861;;ors_old_2010_2016
2014;2;70998,94752;4229,415426;13422,99263;12471,17534;951,8172897;22,78810414;929,0291856;18,90590367;66047,3831;63032,0201;60397,25309;2634,767012;2348,193591;;;624,3963487;16,62501943;26,14804343;3326,033514;867,8999348;143,2546554;2209,650812;105,2281118;;ors_old_2010_2016
2014;3;71058,98227;4023,550459;13967,07922;12987,41079;979,6684345;7,533374207;972,1350603;19,65561393;66179,7527;62923,04258;60485,25046;2437,792126;2618,572881;;;603,8223605;28,62769805;5,687181123;3018,297366;854,7333913;110,7258873;1971,96315;80,87493749;;ors_old_2010_2016
2014;4;70974,27624;3985,688806;13849,17733;12853,69572;995,4816103;10,85797748;984,6236328;19,51295323;65984,16912;63066,6283;60633,66596;2432,962345;2375,030544;;;500,9802351;17,94258134;23,58745808;3243,499161;868,5627339;144,4239178;2161,051446;69,46106329;;ors_old_2010_2016
2014;5;71618,86092;3702,213527;15068,76537;13722,60898;1346,156392;22,50508218;1323,65131;21,04021926;66045,78203;62795,05411;60490,42922;2304,624891;2487,729949;;;689,9330142;48,69986704;24,36508964;3381,654008;954,1498784;167,4900523;2165,956924;94,05715298;;ors_old_2010_2016
2014;6;71893,54965;3686,810779;14980,92378;13424,10915;1556,814633;18,81831786;1537,996315;20,83764657;66304,8684;63026,72055;60405,28118;2621,439367;2674,854681;;;562,863042;18,68475182;21,74537518;3366,053413;1005,49671;158,685747;2134,711733;67,15922328;;ors_old_2010_2016
2014;7;72176,8986;3698,097659;14967,2556;13419,28891;1547,966684;36,99875353;1510,967931;20,73690597;66564,6537;63008,43612;60397,31506;2611,12106;2915,579846;;;573,8514667;42,44059582;24,34567494;3196,488187;994,0225608;154,7589163;1976,349309;71,35740097;;ors_old_2010_2016
2014;8;72365,45431;3663,513976;15675,69535;13927,76112;1747,93423;37,9978194;1709,93641;21,66184888;66525,41262;63134,72396;60308,343;2826,380954;2798,16221;;;555,428251;23,16856601;13,92963793;3201,519137;947,5714394;122,9265167;2053,953166;77,06801505;;ors_old_2010_2016
2014;9;71940,36761;3720,374382;14962,58202;13250,99192;1711,590099;13,61754055;1697,972559;20,79858988;66563,55427;62954,63977;60126,05591;2828,583866;2950,849768;;;609,9348906;31,01129535;17,11854593;3176,083379;864,3273745;162,405936;2055,962886;93,3871822;;ors_old_2010_2016
2014;10;71979,54315;3871,479118;14799,40668;13341,32606;1458,080621;26,57853014;1431,502091;20,56057323;66826,02614;63390,06828;60673,78787;2716,280406;2760,399839;;;614,630055;28,98189975;31,94606564;3263,613506;881,116094;124,4244475;2167,826131;90,24683302;;ors_old_2010_2016
2014;11;71586,93039;3937,223241;14162,2099;12953,90955;1208,300346;29,79401554;1178,506331;19,78323393;66632,73899;63385,12009;60578,93493;2806,185155;2584,346484;;;614,4866683;27,02931642;21,75643265;3152,974856;814,1619587;119,804964;2088,454141;130,5537925;;ors_old_2010_2016
2014;12;71427,87609;3973,955764;13335,69235;12305,19261;1030,499735;26,03578783;1004,463947;18,67015103;67251,39979;63807,64322;61224,79145;2582,851768;2824,239254;;;568,7909746;23,6153713;27,11097053;2924,929034;898,3786868;93,94774791;1867,043458;65,55914127;;ors_old_2010_2016
2015;1;71751,52613;4167,290979;13580,20168;12680,53441;899,6672762;36,43758995;863,2296862;18,92670779;66894,9259;63668,90921;60826,67951;2842,2297;2595,8262;;;596,0062798;21,41453481;12,76967614;3307,326611;908,7491044;119,9351403;2175,519052;103,1233138;;ors_old_2010_2016
2015;2;71409,8751;4410,032316;13681,13821;12823,87101;857,2671982;39,48683671;817,7803615;19,15860823;66715,27852;63477,68215;60840,12441;2637,557739;2536,374939;;;671,4555562;28,65909628;1,106772727;3289,408598;866,9518827;113,5567763;2214,594019;94,30591992;;ors_old_2010_2016
2015;3;71645,12881;4502,798238;14127,48094;13095,46748;1032,013465;24,54457271;1007,468893;19,71869013;66573,91642;63418,11514;60887,25333;2530,861809;2657,469226;;;461,5030094;33,29407775;3,534967262;3129,451908;873,0408213;116,8672036;2063,896846;75,64703643;;ors_old_2010_2016
2015;4;71625,14879;4419,792804;14604,99029;13428,32164;1176,668655;35,24439616;1141,424259;20,39086904;66715,04594;63125,75082;60681,77712;2443,973698;2866,790338;;;677,8074954;38,69708928;6,000196443;3099,273298;876,884987;106,4350932;2051,386702;64,56651489;;ors_old_2010_2016
2015;5;72719,71133;4291,992868;15842,40395;14113,39017;1729,013779;16,05566337;1712,958116;21,78557046;66961,41669;63453,82207;60804,89531;2648,926761;2754,993882;;;727,3767902;13,93134138;11,29260408;3520,710826;1063,943173;144,6734713;2228,4159;83,67828231;;ors_old_2010_2016
2015;6;72361,92742;4090,904885;15432,9474;13953,17247;1479,774928;21,0950072;1458,679921;21,32744103;67109,95196;63523,5718;60839,10844;2684,463352;2845,37361;;;698,7896609;40,20916054;2,007736842;3149,093637;950,8831296;104,0024265;2035,289365;58,91871625;;ors_old_2010_2016
2015;7;73107,44555;4069,184787;15975,38551;14340,3983;1634,987214;15,37653253;1619,610681;21,85192684;67516,30199;63887,32569;61252,28187;2635,043826;2969,717768;;;627,4807989;23,80784672;7,969880153;3271,352381;936,966461;89,07904918;2168,905385;76,40148575;;ors_old_2010_2016
2015;8;73347,65189;4067,448535;16091,85209;14460,97323;1630,878856;23,99674379;1606,882113;21,93915098;67668,70324;64292,84457;61252,58408;3040,260493;2780,959969;;;574,00456;19,42309674;1,471043478;3091,300274;965,3572209;110,5426418;1929,370379;86,03003232;;ors_old_2010_2016
2015;9;72926,2201;4031,963921;15432,2894;13892,34114;1539,94826;21,60365436;1518,344606;21,16151006;67286,1749;63999,35443;61378,0351;2621,319323;2662,738545;;;582,4811372;30,76668829;10,83410055;3321,104518;1069,840618;128,6064035;2079,295434;43,36206228;;ors_old_2010_2016
2015;10;72537,62068;4255,261674;14536,58071;13385,67903;1150,901676;24,80884731;1126,092829;20,04005725;67447,9322;63916,57887;61321,19447;2595,384397;2910,298492;;;593,7904594;25,79033622;1,474043478;3227,392337;984,2845662;137,0835786;2056,850977;49,17321561;;ors_old_2010_2016
2015;11;72158,26077;4435,474466;14590,15844;13423,61243;1166,546012;16,85862079;1149,687391;20,21966479;66996,39286;63864,99832;61174,87695;2690,121369;2507,230846;;;595,5398408;22,51821804;6,10563524;3367,756328;918,5761464;113,9779791;2279,708848;55,49335494;;ors_old_2010_2016
2015;12;72292,95381;4424,973649;14028,36272;12938,05395;1090,308769;12,90252155;1077,406248;19,40488247;67427,65404;64410,94948;61611,91731;2799,032167;2394,623427;;;593,7398752;27,19111159;1,150142857;3246,04035;834,136918;123,2844489;2224,622635;63,99634795;;ors_old_2010_2016
2016;1;71332,79695;4427,723845;14222,27951;12854,55184;1367,727673;36,12924867;1331,598425;19,93792494;66344,47672;63439,33601;61080,52803;2358,807986;2322,452557;;;547,3502187;26,39781349;8,940118419;3262,976758;987,7657906;101,1656394;2097,041401;77,00392691;;ors_old_2010_2016
2016;2;71517,8965;4429,381672;14744,37352;13333,33088;1411,04264;20,71057314;1390,332067;20,61634115;66362,55022;63352,14729;60951,61208;2400,535209;2345,154248;;;625,79559;32,09080878;7,36227808;3373,939392;1001,713863;144,5267067;2150,308503;77,39031855;;ors_old_2010_2016
2016;3;71575,60173;4566,840816;14354,91996;13136,02232;1218,897644;20,06874848;1198,828895;20,05560501;66495,63191;63450,71485;60982,43519;2468,279662;2459,391885;;;563,8940861;13,84716215;7,783928542;3396,817582;948,231816;118,7792338;2239,30289;90,50364233;;ors_old_2010_2016
2016;4;71768,71634;4519,696377;14697,21987;13456,55547;1240,664398;10,62448746;1230,03991;20,47858819;66579,40922;63556,90526;61156,12525;2400,780003;2439,375801;;;527,6967434;51,35347274;4,077947723;3451,499695;1052,682;99,59672978;2225,301206;73,91975908;;ors_old_2010_2016
2016;5;72231,64682;4302,960251;15818,26136;14188,55042;1629,710941;19,73072642;1609,980215;21,89935029;66426,64627;63290,93107;60820,29336;2470,637716;2512,402286;;;591,4876322;28,39009316;3,435182675;3467,705684;921,359695;194,8317929;2272,792481;78,72171549;;ors_old_2010_2016
2016;6;72674,06622;4176,594778;16055,04745;14429,56623;1625,481221;24,21449527;1601,266726;22,09185241;66907,31298;63561,20021;61086,2604;2474,939805;2583,434004;;;716,4433088;34,92660028;11,30885963;3489,634938;1035,100835;111,2729646;2284,690697;58,57044161;;ors_old_2010_2016
2016;7;73139,8537;4124,635738;16057,73651;14370,92539;1686,811123;29,03384349;1657,777279;21,95483817;67283,5512;63761,56892;61386,15923;2375,409687;2890,23415;;;599,7162963;19,86345145;12,16837641;3392,044477;955,2056817;182,7498115;2186,644894;67,44409016;;ors_old_2010_2016
2016;8;73465,24668;4036,959613;16720,48667;14907,34527;1813,141403;18,2407565;1794,900647;22,75972304;67460,93182;64244,63518;61549,76114;2694,874041;2565,089703;;;614,6140541;30,41813694;6,17474699;3336,560663;943,7468531;112,7297481;2227,323262;52,7608001;;ors_old_2010_2016
2016;9;73107,23499;4017,63188;16130,62373;14312,46713;1818,156594;24,1515497;1794,005045;22,06433293;67401,22145;64192,22997;61551,9702;2640,259773;2563,286011;;;620,0677387;20,24903944;5,388686842;3286,338413;786,1397399;146,768064;2280,622717;72,80789206;;ors_old_2010_2016
2016;10;72546,94821;4102,842533;15527,63808;14015,33738;1512,300701;32,77500678;1479,525694;21,40357171;67033,34631;63712,87358;61210,4351;2502,438478;2702,360138;;;599,5507995;15,7132194;2,848575188;3362,594854;967,2280797;105,4473532;2192,27612;97,64330115;;ors_old_2010_2016
2016;11;72596,20916;4114,128915;15407,26476;13869,21283;1538,051929;22,30733022;1515,744599;21,22323595;67362,2064;64362,35295;61853,94581;2508,407148;2380,197737;;;591,733282;24,11608954;3,806335106;3353,515634;910,222461;115,4958997;2245,667813;82,12946004;;ors_old_2010_2016
2016;12;72755,32023;4102,506777;14702,48858;13244,78065;1457,707926;12,08449987;1445,623426;20,20812847;67963,06485;64837,4669;62524,84676;2312,620136;2393,514879;;;712,5500548;16,2135599;3,319452381;3241,290719;998,6666759;127,6576176;2052,88491;62,0815156;;ors_old_2010_2016
2017;1;71838,33275;4289,982352;13574,6791;12752,00376;822,6753397;20,76160845;801,9137313;18,89614998;67228,16262;64152,76726;61405,92767;2746,839589;2463,524561;;;566,2705556;37,99842866;7,6018235;3489,480883;1114,40115;128,963807;2160,175386;85,94053939;;ors_old_2017_2019
2017;2;71417,40129;4231,420471;13260,6601;12596,99387;663,6662353;13,0767295;650,5895058;18,56782782;67322,65544;64340,21206;61637,22985;2702,982218;2462,187036;;;491,0447155;22,53850788;6,673118954;3020,518752;869,8007751;106,4192502;1985,510035;58,78869176;;ors_old_2017_2019
2017;3;71915,88484;4111,816178;13467,91083;12571,12115;896,7896793;21,58738347;875,2022959;18,7273102;67468,22876;64456,56333;61842,26042;2614,302906;2407,622554;;;583,7475868;16,3752822;3,920007793;3234,552019;955,9020723;119,2218901;2077,140217;82,28783949;;ors_old_2017_2019
2017;4;71850,36025;4050,308833;13676,73542;12753,08373;923,6516903;10,12433081;913,5273595;19,03502693;67260,05619;64243,65269;62096,66006;2146,992626;2397,434599;;;565,6413708;32,02903827;21,29849271;3284,629332;955,5946251;156,3095893;2097,871873;74,85324436;;ors_old_2017_2019
2017;5;72087,05192;3944,981844;14660,6231;13551,63133;1108,991771;20,79591701;1088,195854;20,33738752;67275,95808;63909,09418;61896,16481;2012,92937;2728,389388;;;607,4311103;26,37593708;4,66745937;3208,083597;948,9881805;108,1746694;2068,980362;81,94038573;;ors_old_2017_2019
2017;6;72305,64776;3859,869464;14678,29382;13611,86197;1066,431844;14,70607677;1051,725767;20,30034205;67398,00228;64141,04263;61872,74036;2268,302269;2594,253458;;;636,1589083;15,36734687;11,17993886;3365,840858;953,9300404;90,52767809;2264,026281;57,35685868;;ors_old_2017_2019
2017;7;72523,16214;3906,860831;14984,05605;13994,99695;989,0591045;16,03258941;973,0265151;20,66106277;67344,60374;63890,65991;61651,92805;2238,731855;2806,448048;;;624,5797826;21,06263087;1,853373377;3514,345724;1091,918413;94,26591006;2265,023957;63,13744336;;ors_old_2017_2019
2017;8;73064,48873;3796,466392;15359,67247;14263,80692;1095,865551;21,44514718;1074,420403;21,02207617;67882,16352;64261,91834;61868,96884;2392,949507;3016,899785;;;589,1303105;7,162559829;7,052521428;3313,648091;1030,055019;112,0000514;2098,304866;73,28815423;;ors_old_2017_2019
2017;9;72967,9874;3819,310799;15126,70126;14035,90433;1090,796931;17,73253495;1073,064396;20,73059954;67917,10156;64388,39043;62146,00271;2242,387723;2934,214635;;;564,3348598;22,18500064;7,976636217;3495,023271;1160,743911;118,4822534;2176,457597;39,33950945;;ors_old_2017_2019
2017;10;72743,15772;3858,825072;14651,95875;13606,31355;1045,6452;16,08247126;1029,562729;20,14204388;67781,33476;64373,70815;62093,04652;2280,661633;2716,495787;;;655,3673082;28,21540891;7,548105253;3522,227001;1185,147097;105,8959617;2190,043017;41,14092461;;ors_old_2017_2019
